,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
125748,125748,R2019081303584268803905,31.1287,125.3072,4857.5636,666.8813,2013/1/18 11:14:25,F-2
125774,125774,R2019081303584268803905,31.5762,125.1079,5082.3004,700.8869,2013/1/18 11:18:55,F-2
125843,125843,R2019081303584268803905,31.6821,123.6888,5478.9983,732.724,2013/1/18 11:32:15,F-2
125902,125902,R2019081303584268803905,30.8294,123.2733,4793.5864,738.04,2013/1/18 11:43:05,F-2
125943,125943,R2019081303584268803905,30.0373,123.29,4546.4361,730.6793,2013/1/18 11:50:35,F-2
125964,125964,R2019081303584268803905,29.6514,123.3388,5209.5462,743.3873,2013/1/18 11:54:25,F-2
126034,126034,R2019081303584268803905,28.991,124.2821,5467.3749,708.2527,2013/1/18 12:06:55,F-2
126059,126059,R2019081303584268803905,28.7765,124.7037,4608.2334,698.3186,2013/1/18 12:11:15,F-2
126083,126083,R2019081303584268803905,28.6604,125.0945,5152.5242,749.3098,2013/1/18 12:15:35,F-2
126159,126159,R2019081303584268803905,28.5201,126.6995,5282.5434,691.2476,2013/1/18 12:29:25,F-2
126296,126296,R2019081303584271907186,32.2247,126.2282,5299.3784,673.3232,2013/1/26 10:19:19,F-2
126339,126339,R2019081303584271907186,31.9115,125.4125,5070.8841,682.7636,2013/1/26 10:26:39,F-2
126473,126473,R2019081303584271907186,30.6902,123.6609,5374.0887,665.2425,2013/1/26 10:50:39,F-2
126498,126498,R2019081303584271907186,30.4709,124.0705,5055.2322,692.9162,2013/1/26 10:55:09,F-2
126532,126532,R2019081303584271907186,30.4404,124.6783,5421.8087,724.3923,2013/1/26 11:01:09,F-2
126583,126583,R2019081303584271907186,31.0624,125.2901,5266.3168,669.6501,2013/1/26 11:10:09,F-2
126610,126610,R2019081303584271907186,31.5132,125.1683,4691.5174,702.6166,2013/1/26 11:14:59,F-2
126811,126811,R2019081303584271907186,29.8172,123.2945,4519.2608,650.9248,2013/1/26 11:52:19,F-2
126893,126893,R2019081303584271907186,28.9312,124.4052,5264.7826,666.2042,2013/1/26 12:06:49,F-2
126938,126938,R2019081303584271907186,28.6781,125.0591,4570.9372,683.6142,2013/1/26 12:14:39,F-2
126953,126953,R2019081303584271907186,28.6241,125.3573,4745.0688,728.0084,2013/1/26 12:17:29,F-2
127014,127014,R2019081303584271907186,28.5074,126.5282,5255.846,700.2499,2013/1/26 12:28:19,F-2
127222,127222,R2019081303584271900195,31.8569,124.6965,5489.0332,662.7785,2013/2/3 10:32:12,F-2
127279,127279,R2019081303584271900195,31.4569,123.7442,4719.8803,711.0279,2013/2/3 10:42:12,F-2
127290,127290,R2019081303584271900195,31.3051,123.6482,4709.9319,681.093,2013/2/3 10:44:12,F-2
127299,127299,R2019081303584271900195,31.1388,123.6118,4801.006,731.9773,2013/2/3 10:45:52,F-2
127497,127497,R2019081303584271900195,31.7831,124.5336,5070.7395,735.0827,2013/2/3 11:21:32,F-2
127576,127576,R2019081303584271900195,31.2733,123.3548,4806.5923,682.8387,2013/2/3 11:36:32,F-2
127605,127605,R2019081303584271900195,30.7522,123.249,5413.9397,731.0164,2013/2/3 11:41:52,F-2
127716,127716,R2019081303584271900195,29.0697,124.1339,4947.3108,688.3254,2013/2/3 12:01:52,F-2
127779,127779,R2019081303584271900195,28.6588,125.3203,4866.3834,673.4082,2013/2/3 12:13:02,F-2
127940,127940,R2019081303584273406248,32.36,126.802,5408.7989,673.2564,2013/2/11 10:09:52,F-2
128231,128231,R2019081303584273406248,30.6807,125.1071,5363.9359,689.3307,2013/2/11 11:01:32,F-2
128261,128261,R2019081303584273406248,31.0381,125.2871,4946.8646,691.225,2013/2/11 11:06:42,F-2
128406,128406,R2019081303584273406248,31.2378,123.3434,4678.8141,698.4023,2013/2/11 11:33:42,F-2
128792,128792,R2019081303584275007713,32.3787,126.8341,4582.5081,670.9424,2013/2/19 10:07:50,F-2
128851,128851,R2019081303584275007713,32.0281,125.6205,4997.0855,655.0448,2013/2/19 10:18:10,F-2
128983,128983,R2019081303584275007713,31.1108,123.6043,5037.578,704.5958,2013/2/19 10:41:20,F-2
129231,129231,R2019081303584275007713,31.5599,123.5822,4518.0007,661.9635,2013/2/19 11:26:40,F-2
129256,129256,R2019081303584275007713,31.1707,123.3147,4594.2329,716.3721,2013/2/19 11:31:20,F-2
129292,129292,R2019081303584275007713,30.4879,123.2833,5494.8583,688.9683,2013/2/19 11:38:00,F-2
129314,129314,R2019081303584275007713,29.9478,123.2619,4958.8501,713.2913,2013/2/19 11:42:10,F-2
129440,129440,R2019081303584275007713,28.6676,125.1617,4936.8983,690.2184,2013/2/19 12:04:40,F-2
129442,129442,R2019081303584275007713,28.6291,125.2044,5186.8439,676.5548,2013/2/19 12:05:00,F-2
129543,129543,R2019081303584275007713,28.5051,127.1263,4997.9842,667.5406,2013/2/19 12:23:10,F-2
129672,129672,R2019081303584275005003,32.0144,125.7304,4546.0885,705.8287,2013/2/27 10:19:56,F-2
129787,129787,R2019081303584275005003,31.4414,123.707,4567.145,666.82,2013/2/27 10:40:06,F-2
129873,129873,R2019081303584275005003,30.4231,124.2521,5487.3598,711.9871,2013/2/27 10:55:26,F-2
130050,130050,R2019081303584275005003,31.6208,123.633,4501.1768,703.8365,2013/2/27 11:27:56,F-2
130093,130093,R2019081303584275005003,31.0147,123.2975,4758.0811,711.1567,2013/2/27 11:35:56,F-2
130124,130124,R2019081303584275005003,30.3853,123.3299,5127.5089,678.107,2013/2/27 11:41:46,F-2
130185,130185,R2019081303584275005003,29.3791,123.4585,4817.0016,729.0195,2013/2/27 11:52:46,F-2
130208,130208,R2019081303584275005003,29.1765,123.8616,4541.8777,678.8384,2013/2/27 11:56:46,F-2
130214,130214,R2019081303584275005003,29.132,124.006,4503.779,680.5035,2013/2/27 11:57:56,F-2
130365,130365,R2019081303584275005003,28.5134,126.6076,5354.464,715.0965,2013/2/27 12:24:46,F-2
130436,130436,R2019081303584276607130,32.3899,127.4176,5307.1603,696.1978,2013/3/7 10:08:55,F-2
130555,130555,R2019081303584276607130,31.9105,125.1811,5251.8607,726.5876,2013/3/7 10:29:35,F-2
130802,130802,R2019081303584276607130,31.0787,125.2926,4636.2225,742.3916,2013/3/7 11:13:35,F-2
130814,130814,R2019081303584276607130,31.2592,125.2473,5443.0161,722.5432,2013/3/7 11:15:35,F-2
130842,130842,R2019081303584276607130,31.6999,124.9009,4796.5587,665.7167,2013/3/7 11:20:35,F-2
130924,130924,R2019081303584276607130,31.5924,123.5895,4945.9922,727.1758,2013/3/7 11:35:55,F-2
130948,130948,R2019081303584276607130,31.2155,123.3143,5287.8681,735.2552,2013/3/7 11:40:35,F-2
130983,130983,R2019081303584276607130,30.531,123.296,5236.5254,745.4134,2013/3/7 11:47:05,F-2
131080,131080,R2019081303584276607130,29.1876,123.8649,5321.6267,680.8934,2013/3/7 12:04:25,F-2
131252,131252,R2019081303584276601998,32.5148,128.0711,5194.5501,673.9735,2013/3/15 10:05:43,F-2
131312,131312,R2019081303584276601998,32.3628,126.7933,4659.3976,664.8739,2013/3/15 10:16:03,F-2
131441,131441,R2019081303584276601998,31.8158,124.1551,4612.0484,654.4395,2013/3/15 10:38:33,F-2
131476,131476,R2019081303584276601998,31.4584,123.7414,4829.8718,740.5908,2013/3/15 10:44:43,F-2
131498,131498,R2019081303584276601998,31.1279,123.6212,5130.1615,715.1074,2013/3/15 10:48:43,F-2
131623,131623,R2019081303584276601998,31.0263,125.288,4724.4387,677.7806,2013/3/15 11:11:13,F-2
131752,131752,R2019081303584276601998,31.3635,123.4284,5365.3984,704.4762,2013/3/15 11:35:23,F-2
131763,131763,R2019081303584276601998,31.1877,123.3377,4603.2064,737.2636,2013/3/15 11:37:23,F-2
131789,131789,R2019081303584276601998,30.6575,123.2658,4512.9737,729.1137,2013/3/15 11:42:23,F-2
131803,131803,R2019081303584276601998,30.4898,123.3134,5171.6279,668.8806,2013/3/15 11:44:43,F-2
131822,131822,R2019081303584276601998,30.1479,123.2473,5460.5275,727.8008,2013/3/15 11:48:13,F-2
131823,131823,R2019081303584276601998,30.1263,123.2657,5095.6998,686.9443,2013/3/15 11:48:23,F-2
131831,131831,R2019081303584276601998,29.951,123.2971,5390.7849,663.1305,2013/3/15 11:49:53,F-2
131836,131836,R2019081303584276601998,29.8588,123.2868,5099.4008,728.8402,2013/3/15 11:50:43,F-2
131971,131971,R2019081303584276601998,28.5851,125.4075,4660.5423,731.0835,2013/3/15 12:14:53,F-2
132109,132109,R2019081303584278107013,32.3283,127.0918,5134.2208,663.2334,2013/3/23 10:10:42,F-2
132312,132312,R2019081303584278107013,30.8991,123.5916,4607.5483,722.6772,2013/3/23 10:46:22,F-2
132339,132339,R2019081303584278107013,30.5233,123.9084,5153.2996,689.6886,2013/3/23 10:51:22,F-2
132412,132412,R2019081303584278107013,30.8503,125.2267,4729.6047,711.7297,2013/3/23 11:04:32,F-2
132473,132473,R2019081303584278107013,31.7009,124.9637,4636.5642,716.651,2013/3/23 11:15:12,F-2
132480,132480,R2019081303584278107013,31.7342,124.817,4655.6533,710.4127,2013/3/23 11:16:32,F-2
132531,132531,R2019081303584278107013,31.7561,123.8214,5481.062,695.9556,2013/3/23 11:26:12,F-2
132637,132637,R2019081303584278107013,30.124,123.2976,5155.6548,656.9947,2013/3/23 11:45:52,F-2
132693,132693,R2019081303584278107013,29.2881,123.6401,5426.8103,653.4723,2013/3/23 11:55:52,F-2
132719,132719,R2019081303584278107013,29.0049,124.1957,4962.3282,749.7337,2013/3/23 12:00:42,F-2
132722,132722,R2019081303584278107013,28.9372,124.2776,4530.2648,732.3493,2013/3/23 12:01:12,F-2
132806,132806,R2019081303584278107013,28.5376,125.673,5003.07,674.3389,2013/3/23 12:16:02,F-2
132890,132890,R2019081303584279708704,32.5189,128.2229,5180.1043,743.1557,2013/3/31 10:04:12,F-2
132960,132960,R2019081303584279708704,32.3725,126.7907,5063.3499,686.5821,2013/3/31 10:16:12,F-2
133095,133095,R2019081303584279708704,31.8369,124.4697,4653.0154,664.2207,2013/3/31 10:39:32,F-2
133147,133147,R2019081303584279708704,31.3618,123.6867,5366.4315,710.1596,2013/3/31 10:48:52,F-2
133288,133288,R2019081303584279708704,31.1337,125.3137,4982.677,718.0513,2013/3/31 11:14:22,F-2
133405,133405,R2019081303584279708704,31.4787,123.5095,4684.5915,738.3711,2013/3/31 11:36:02,F-2
133458,133458,R2019081303584279708704,30.5524,123.306,5184.9229,663.5757,2013/3/31 11:46:02,F-2
133542,133542,R2019081303584279708704,29.1792,123.7691,5097.242,689.3819,2013/3/31 12:01:12,F-2
133604,133604,R2019081303584279708704,28.7531,124.8988,4703.5379,665.7747,2013/3/31 12:12:12,F-2
133624,133624,R2019081303584279708704,28.6393,125.293,5232.0973,682.2564,2013/3/31 12:15:42,F-2
133693,133693,R2019081303584279708704,28.5231,126.5158,4605.4216,689.2403,2013/3/31 12:28:02,F-2
133700,133700,R2019081303584279708704,28.524,126.6635,4776.0672,702.6075,2013/3/31 12:29:22,F-2
133906,133906,R2019081303584279709492,31.8905,124.6774,4633.5477,659.694,2013/4/8 10:34:52,F-2
133982,133982,R2019081303584279709492,31.0991,123.5947,4593.9433,710.1456,2013/4/8 10:48:22,F-2
134072,134072,R2019081303584279709492,30.5135,124.862,4756.4716,690.4914,2013/4/8 11:04:42,F-2
134128,134128,R2019081303584279709492,31.3924,125.2173,5488.9329,717.1204,2013/4/8 11:14:42,F-2
134184,134184,R2019081303584279709492,31.8085,124.4087,5454.9053,727.4101,2013/4/8 11:24:42,F-2
134235,134235,R2019081303584279709492,31.5418,123.5456,4539.9199,740.1037,2013/4/8 11:34:32,F-2
134253,134253,R2019081303584279709492,31.242,123.3691,4628.0864,746.7672,2013/4/8 11:38:02,F-2
134348,134348,R2019081303584279709492,29.5826,123.3193,4909.4074,682.8473,2013/4/8 11:55:12,F-2
134369,134369,R2019081303584279709492,29.2686,123.5935,5456.7371,667.1197,2013/4/8 11:59:02,F-2
134381,134381,R2019081303584279709492,29.1713,123.886,5090.0918,723.7804,2013/4/8 12:01:22,F-2
134416,134416,R2019081303584279709492,28.8821,124.4474,5466.7851,651.2879,2013/4/8 12:07:22,F-2
134452,134452,R2019081303584279709492,28.6331,125.2463,5421.445,651.8962,2013/4/8 12:13:52,F-2
134545,134545,R2019081303584279709492,28.5419,126.9454,4945.4055,730.6011,2013/4/8 12:30:32,F-2
134641,134641,R2019081303584281200797,32.2469,126.3247,4875.7835,685.0844,2013/4/16 10:11:29,F-2
134714,134714,R2019081303584281200797,31.8776,124.9199,5297.3197,716.1747,2013/4/16 10:24:09,F-2
134773,134773,R2019081303584281200797,31.4825,123.8252,5161.017,746.1485,2013/4/16 10:34:39,F-2
135062,135062,R2019081303584281200797,31.2258,123.3176,4633.8709,687.7007,2013/4/16 11:27:39,F-2
135063,135063,R2019081303584281200797,31.1912,123.2978,5204.5021,657.4494,2013/4/16 11:27:49,F-2
135153,135153,R2019081303584281200797,29.6402,123.2878,4511.8431,704.9655,2013/4/16 11:44:09,F-2
135239,135239,R2019081303584281200797,28.789,124.7064,5068.4927,692.2159,2013/4/16 11:59:29,F-2
135286,135286,R2019081303584281200797,28.5819,125.5736,4959.8658,701.3984,2013/4/16 12:07:49,F-2
135496,135496,R2019081303584281202144,32.017,125.6793,5236.3304,670.3936,2013/4/24 10:18:01,F-2
135549,135549,R2019081303584281202144,31.8512,124.7054,4566.8964,694.8571,2013/4/24 10:27:11,F-2
135684,135684,R2019081303584281202144,30.4536,124.1602,4572.8745,698.0055,2013/4/24 10:51:21,F-2
135853,135853,R2019081303584281202144,31.7761,123.8516,5177.7356,662.5905,2013/4/24 11:22:11,F-2
135878,135878,R2019081303584281202144,31.5537,123.5783,5299.2678,723.0493,2013/4/24 11:26:51,F-2
135939,135939,R2019081303584281202144,30.4583,123.3287,5114.7835,712.9006,2013/4/24 11:38:21,F-2
136024,136024,R2019081303584281202144,29.1925,123.8209,4844.203,683.8973,2013/4/24 11:53:31,F-2
136046,136046,R2019081303584281202144,29.0016,124.2335,5443.7101,748.7575,2013/4/24 11:57:31,F-2
136344,136344,R2019081303584282808674,31.9328,125.1797,4736.6442,675.2086,2013/5/2 10:25:00,F-2
136373,136373,R2019081303584282808674,31.861,124.6128,4643.013,668.3269,2013/5/2 10:30:00,F-2
136425,136425,R2019081303584282808674,31.5073,123.7475,5364.2347,704.9303,2013/5/2 10:39:10,F-2
136511,136511,R2019081303584282808674,30.403,124.3939,5274.0429,666.7269,2013/5/2 10:54:50,F-2
136688,136688,R2019081303584282808674,31.5761,123.5823,5451.5421,658.419,2013/5/2 11:27:20,F-2
136692,136692,R2019081303584282808674,31.5461,123.5433,4950.9473,668.0845,2013/5/2 11:28:00,F-2
136714,136714,R2019081303584282808674,31.2803,123.3587,4811.1768,683.8166,2013/5/2 11:32:00,F-2
136721,136721,R2019081303584282808674,31.1833,123.3304,4623.311,707.7423,2013/5/2 11:33:20,F-2
136883,136883,R2019081303584282808674,28.8762,124.4475,4909.4855,726.7016,2013/5/2 12:02:30,F-2
136894,136894,R2019081303584282808674,28.8345,124.5806,4996.1361,744.0151,2013/5/2 12:04:30,F-2
137043,137043,R2019081303584282807615,32.5173,127.9523,5058.0604,715.9822,2013/5/10 10:08:21,F-2
137055,137055,R2019081303584282807615,32.4458,127.6677,4814.7929,717.7681,2013/5/10 10:10:21,F-2
137159,137159,R2019081303584282807615,31.9369,125.518,5498.9245,655.3597,2013/5/10 10:28:31,F-2
137211,137211,R2019081303584282807615,31.8296,124.4096,5445.0187,728.8374,2013/5/10 10:37:31,F-2
137287,137287,R2019081303584282807615,30.9319,123.5833,5472.4755,705.0618,2013/5/10 10:51:11,F-2
137293,137293,R2019081303584282807615,30.8045,123.6122,4689.3546,681.4682,2013/5/10 10:52:21,F-2
137333,137333,R2019081303584282807615,30.4378,124.1491,4641.0303,680.3832,2013/5/10 10:59:31,F-2
137394,137394,R2019081303584282807615,30.7123,125.117,4841.1292,735.6446,2013/5/10 11:10:21,F-2
137410,137410,R2019081303584282807615,31.0105,125.2771,4730.165,652.1447,2013/5/10 11:13:11,F-2
137414,137414,R2019081303584282807615,31.0571,125.2821,4709.8043,665.9451,2013/5/10 11:13:51,F-2
137463,137463,R2019081303584282807615,31.7425,124.8494,5420.234,675.0111,2013/5/10 11:22:41,F-2
137509,137509,R2019081303584282807615,31.7562,123.858,5024.7806,735.6232,2013/5/10 11:31:31,F-2
137692,137692,R2019081303584282807615,28.9288,124.3331,4829.9649,727.6663,2013/5/10 12:05:11,F-2
137696,137696,R2019081303584282807615,28.9432,124.4148,4851.7974,720.4524,2013/5/10 12:05:51,F-2
137707,137707,R2019081303584282807615,28.8199,124.648,5049.1848,716.9949,2013/5/10 12:07:51,F-2
137788,137788,R2019081303584282807615,28.529,126.2593,4861.4836,729.364,2013/5/10 12:22:21,F-2
137829,137829,R2019081303584282807615,28.5486,126.9947,5285.5607,700.2071,2013/5/10 12:29:51,F-2
137904,137904,R2019081303584284408808,32.3764,126.889,5147.2035,708.0693,2013/5/18 10:14:49,F-2
137910,137910,R2019081303584284408808,32.3625,126.8056,4885.2258,694.8239,2013/5/18 10:15:49,F-2
138071,138071,R2019081303584284408808,31.4209,123.7077,5192.7865,741.7679,2013/5/18 10:44:09,F-2
138081,138081,R2019081303584284408808,31.3195,123.6953,4959.0993,680.1519,2013/5/18 10:45:49,F-2
138086,138086,R2019081303584284408808,31.2953,123.6561,5485.4057,678.5499,2013/5/18 10:46:39,F-2
138104,138104,R2019081303584284408808,30.9839,123.5658,5093.1932,732.0728,2013/5/18 10:49:59,F-2
138183,138183,R2019081303584284408808,30.407,124.539,5156.6704,742.2267,2013/5/18 11:03:59,F-2
138195,138195,R2019081303584284408808,30.4683,124.7368,5010.3399,706.5712,2013/5/18 11:06:09,F-2
138207,138207,R2019081303584284408808,30.545,124.9493,4693.3282,677.5543,2013/5/18 11:08:19,F-2
138477,138477,R2019081303584284408808,29.475,123.3835,5045.0617,682.2104,2013/5/18 11:57:59,F-2
138509,138509,R2019081303584284408808,29.1729,123.8683,4918.7546,659.8818,2013/5/18 12:03:39,F-2
138601,138601,R2019081303584284408808,28.567,125.6556,4931.1924,729.9211,2013/5/18 12:20:09,F-2
138655,138655,R2019081303584284408808,28.5146,126.6147,5198.7539,671.5222,2013/5/18 12:29:49,F-2
138659,138659,R2019081303584284408808,28.5124,126.7571,5334.3231,699.9002,2013/5/18 12:30:39,F-2
138926,138926,R2019081303584284403413,31.1685,123.6016,5314.4765,656.9716,2013/5/26 10:38:59,F-2
138948,138948,R2019081303584284403413,30.7819,123.6175,5027.6123,731.3407,2013/5/26 10:42:59,F-2
139004,139004,R2019081303584284403413,30.4139,124.3666,4666.9432,685.247,2013/5/26 10:52:59,F-2
139031,139031,R2019081303584284403413,30.5418,124.9227,4713.5107,710.5742,2013/5/26 10:57:49,F-2
139037,139037,R2019081303584284403413,30.6422,125.0338,4805.5323,726.7488,2013/5/26 10:58:59,F-2
139062,139062,R2019081303584284403413,31.0463,125.2889,5250.0298,697.3194,2013/5/26 11:03:19,F-2
139132,139132,R2019081303584284403413,31.81,124.45,5034.2747,688.685,2013/5/26 11:15:59,F-2
139230,139230,R2019081303584284403413,30.8064,123.2438,4682.6092,654.4272,2013/5/26 11:34:39,F-2
139351,139351,R2019081303584284403413,29.0697,124.1435,4854.7788,662.4102,2013/5/26 11:56:19,F-2
139384,139384,R2019081303584284403413,28.8009,124.6719,5209.3332,665.1507,2013/5/26 12:02:09,F-2
139415,139415,R2019081303584284403413,28.6127,125.2417,5143.1455,699.3901,2013/5/26 12:07:39,F-2
139424,139424,R2019081303584284403413,28.5863,125.4105,5445.2935,720.8124,2013/5/26 12:09:19,F-2
139453,139453,R2019081303584284403413,28.4955,125.9868,5209.2475,703.6556,2013/5/26 12:14:29,F-2
139500,139500,R2019081303584284403413,28.553,126.9499,5090.3781,712.2479,2013/5/26 12:22:59,F-2
139608,139608,R2019081303584285908968,32.3196,126.5332,4947.4326,712.6671,2013/6/3 10:16:23,F-2
139645,139645,R2019081303584285908968,32.0727,125.8631,5082.6778,711.5435,2013/6/3 10:22:43,F-2
139667,139667,R2019081303584285908968,31.9453,125.523,4579.512,679.6271,2013/6/3 10:26:33,F-2
139678,139678,R2019081303584285908968,31.9041,125.2317,4708.8456,676.8962,2013/6/3 10:28:33,F-2
139755,139755,R2019081303584285908968,31.5907,123.8618,4654.8407,664.2486,2013/6/3 10:42:03,F-2
140054,140054,R2019081303584285908968,31.3397,123.4374,5426.6619,713.6236,2013/6/3 11:36:33,F-2
140069,140069,R2019081303584285908968,31.0381,123.2956,4704.6578,727.0996,2013/6/3 11:39:23,F-2
140120,140120,R2019081303584285908968,30.2018,123.2863,5152.6847,743.0326,2013/6/3 11:48:43,F-2
140160,140160,R2019081303584285908968,29.4449,123.4134,5056.4596,709.9353,2013/6/3 11:55:53,F-2
140257,140257,R2019081303584285908968,28.6486,125.1454,5076.0767,674.2081,2013/6/3 12:13:13,F-2
140295,140295,R2019081303584285908968,28.5156,125.9199,5348.625,671.7599,2013/6/3 12:20:03,F-2
140335,140335,R2019081303584285908968,28.5057,126.6742,4925.1074,695.5477,2013/6/3 12:27:13,F-2
140354,140354,R2019081303584285908968,28.5423,127.1148,5008.5989,746.3874,2013/6/3 12:30:43,F-2
140355,140355,R2019081303584287506491,32.5361,128.2337,4956.3759,718.958,2013/6/11 10:03:09,F-2
140667,140667,R2019081303584287506491,30.4085,124.6061,4863.5496,680.9458,2013/6/11 10:58:19,F-2
140707,140707,R2019081303584287506491,30.8247,125.1983,5173.5406,658.4332,2013/6/11 11:05:29,F-2
140722,140722,R2019081303584287506491,31.1138,125.2756,5434.366,683.0702,2013/6/11 11:08:09,F-2
140729,140729,R2019081303584287506491,31.2524,125.2717,4603.8979,744.557,2013/6/11 11:09:19,F-2
140768,140768,R2019081303584287506491,31.7872,124.6896,4842.3026,738.423,2013/6/11 11:16:29,F-2
140887,140887,R2019081303584287506491,30.4421,123.3118,4659.4816,704.2967,2013/6/11 11:39:09,F-2
140981,140981,R2019081303584287506491,29.1488,123.9714,4910.3871,721.3608,2013/6/11 11:55:59,F-2
140991,140991,R2019081303584287506491,29.0329,124.1562,4509.4332,716.8887,2013/6/11 11:57:39,F-2
141092,141092,R2019081303584287506491,28.5173,125.8963,4521.7609,710.4532,2013/6/11 12:15:39,F-2
141258,141258,R2019081303584287503832,32.2186,126.2567,5015.3835,741.2048,2013/6/19 10:14:29,F-2
141263,141263,R2019081303584287503832,32.164,126.1635,4888.0437,721.4088,2013/6/19 10:15:19,F-2
141332,141332,R2019081303584287503832,31.9323,124.8453,4735.4338,699.2118,2013/6/19 10:27:09,F-2
141335,141335,R2019081303584287503832,31.9024,124.7759,5311.7715,653.8406,2013/6/19 10:27:39,F-2
141361,141361,R2019081303584287503832,31.8125,124.3284,4947.6677,715.3472,2013/6/19 10:32:19,F-2
141365,141365,R2019081303584287503832,31.8129,124.2439,4849.0483,735.4792,2013/6/19 10:32:59,F-2
141390,141390,R2019081303584287503832,31.4709,123.7756,5085.31,742.2057,2013/6/19 10:37:29,F-2
141416,141416,R2019081303584287503832,30.998,123.5806,4933.6989,664.7613,2013/6/19 10:42:19,F-2
141488,141488,R2019081303584287503832,30.4408,124.6544,5358.3577,694.5839,2013/6/19 10:55:19,F-2
141655,141655,R2019081303584287503832,31.349,123.3952,4884.6513,673.5404,2013/6/19 11:26:19,F-2
141678,141678,R2019081303584287503832,31.0522,123.2828,5211.4573,746.9796,2013/6/19 11:30:29,F-2
141878,141878,R2019081303584287503832,28.537,125.7142,4810.636,698.3557,2013/6/19 12:06:39,F-2
142022,142022,R2019081303584289000845,32.355,126.6834,4963.4772,708.7724,2013/6/27 10:12:49,F-2
142175,142175,R2019081303584289000845,31.5586,123.839,4982.2529,710.9171,2013/6/27 10:39:29,F-2
142214,142214,R2019081303584289000845,31.0157,123.5892,5196.9037,671.5269,2013/6/27 10:46:29,F-2
142390,142390,R2019081303584289000845,31.7869,124.6905,5106.8778,689.7038,2013/6/27 11:18:09,F-2
142402,142402,R2019081303584289000845,31.7774,124.3869,4533.7425,713.5596,2013/6/27 11:20:19,F-2
142424,142424,R2019081303584289000845,31.7744,123.8901,4673.1728,655.2583,2013/6/27 11:24:49,F-2
142508,142508,R2019081303584289000845,30.3943,123.3144,4760.6108,650.366,2013/6/27 11:40:39,F-2
142565,142565,R2019081303584289000845,29.4059,123.4406,4744.5711,690.921,2013/6/27 11:50:59,F-2
142619,142619,R2019081303584289000845,28.9675,124.4031,5295.9953,742.2277,2013/6/27 12:00:29,F-2
142632,142632,R2019081303584289000845,28.8549,124.6231,5082.5154,748.7095,2013/6/27 12:02:49,F-2
142710,142710,R2019081303584289000845,28.5146,126.0949,4555.3426,691.4372,2013/6/27 12:16:39,F-2
142900,142900,R2019081303584289008163,32.0277,125.6722,4781.2958,734.5032,2013/7/5 10:19:38,F-2
142927,142927,R2019081303584289008163,31.8672,125.0647,4557.5103,735.4543,2013/7/5 10:24:18,F-2
142981,142981,R2019081303584289008163,31.7309,124.0493,4794.0874,684.7744,2013/7/5 10:33:48,F-2
143148,143148,R2019081303584289008163,30.8454,125.2107,4993.337,654.1054,2013/7/5 11:03:48,F-2
143241,143241,R2019081303584289008163,31.798,124.2984,5172.1509,731.2556,2013/7/5 11:20:28,F-2
143242,143242,R2019081303584289008163,31.7917,124.2879,5273.8551,741.1613,2013/7/5 11:20:38,F-2
143308,143308,R2019081303584289008163,31.1934,123.3376,5401.158,730.9013,2013/7/5 11:33:18,F-2
143339,143339,R2019081303584289008163,30.6259,123.2733,4692.3331,736.4287,2013/7/5 11:39:08,F-2
143370,143370,R2019081303584289008163,30.0794,123.2668,5231.2911,697.6927,2013/7/5 11:44:38,F-2
143386,143386,R2019081303584289008163,29.8541,123.317,5111.5272,658.335,2013/7/5 11:47:28,F-2
143403,143403,R2019081303584289008163,29.5991,123.3417,4800.0366,680.3336,2013/7/5 11:50:28,F-2
143436,143436,R2019081303584289008163,29.2086,123.7908,5195.5592,664.6117,2013/7/5 11:56:28,F-2
143452,143452,R2019081303584289008163,29.1276,124.0169,4870.3215,682.1625,2013/7/5 11:59:18,F-2
143552,143552,R2019081303584289008163,28.4953,126.0366,5448.1426,660.7067,2013/7/5 12:17:08,F-2
143557,143557,R2019081303584289008163,28.4838,126.1048,5330.4699,698.4489,2013/7/5 12:18:08,F-2
143596,143596,R2019081303584289008163,28.5431,126.9597,4557.6381,660.203,2013/7/5 12:25:08,F-2
143630,143630,R2019081303584290603486,32.433,127.6064,4832.783,705.5861,2013/7/13 10:00:56,F-2
143829,143829,R2019081303584290603486,31.4694,123.7483,5173.3218,668.2799,2013/7/13 10:35:36,F-2
143923,143923,R2019081303584290603486,30.4145,124.2841,5175.8607,724.1266,2013/7/13 10:52:36,F-2
143966,143966,R2019081303584290603486,30.6429,125.031,5152.5305,739.9424,2013/7/13 11:00:16,F-2
143967,143967,R2019081303584290603486,30.6476,125.0324,4907.547,717.9519,2013/7/13 11:00:26,F-2
144026,144026,R2019081303584290603486,31.5932,125.0472,5393.7207,661.3268,2013/7/13 11:10:56,F-2
144054,144054,R2019081303584290603486,31.7931,124.5497,4783.6,663.992,2013/7/13 11:16:06,F-2
144075,144075,R2019081303584290603486,31.8151,124.1838,5037.8139,708.3873,2013/7/13 11:19:56,F-2
144136,144136,R2019081303584290603486,31.2317,123.3533,4942.2915,666.2782,2013/7/13 11:31:36,F-2
144141,144141,R2019081303584290603486,31.1709,123.3158,5351.7708,671.5967,2013/7/13 11:32:26,F-2
144182,144182,R2019081303584290603486,30.5007,123.3286,5238.0285,749.016,2013/7/13 11:39:56,F-2
