,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
41551,41551,R2019081303584175202399,27.6247,122.7372,5425.9516,693.0099,2013/2/3 12:05:39,F-1
41895,41895,R2019081303584176702711,32.8077,125.2598,4622.9883,738.8115,2013/2/11 10:32:23,F-1
41969,41969,R2019081303584176702711,32.7449,123.7115,5404.2754,688.8649,2013/2/11 10:45:03,F-1
42015,42015,R2019081303584176702711,32.1908,123.4816,4585.0119,721.2833,2013/2/11 10:53:03,F-1
42074,42074,R2019081303584176702711,31.7027,124.4284,4631.3022,675.7006,2013/2/11 11:04:03,F-1
42219,42219,R2019081303584176702711,30.1235,124.0041,5415.2498,706.9118,2013/2/11 11:31:23,F-1
42239,42239,R2019081303584176702711,29.8895,124.2537,5489.0104,651.491,2013/2/11 11:35:03,F-1
42305,42305,R2019081303584176702711,29.3742,123.2668,5088.9436,742.9699,2013/2/11 11:47:13,F-1
42547,42547,R2019081303584176702711,26.1717,121.3885,4710.7722,688.7135,2013/2/11 12:32:43,F-1
42600,42600,R2019081303584176705637,33.2559,129.1103,5017.3413,699.3622,2013/2/19 10:03:21,F-1
42635,42635,R2019081303584176705637,33.1597,128.4169,4781.3114,670.6455,2013/2/19 10:09:21,F-1
42707,42707,R2019081303584176705637,32.8787,126.8008,4990.5288,723.1126,2013/2/19 10:21:31,F-1
42888,42888,R2019081303584176705637,32.4045,123.4804,5187.0993,716.9809,2013/2/19 10:52:31,F-1
42948,42948,R2019081303584176705637,31.7456,124.1895,5301.3712,700.0748,2013/2/19 11:03:31,F-1
42984,42984,R2019081303584176705637,31.332,124.6811,4541.1042,723.1199,2013/2/19 11:10:21,F-1
43085,43085,R2019081303584176705637,30.5037,123.5243,4975.2462,658.4189,2013/2/19 11:28:51,F-1
43096,43096,R2019081303584176705637,30.3824,123.5984,4622.6842,742.3077,2013/2/19 11:30:51,F-1
43330,43330,R2019081303584176705637,27.4445,122.5816,4630.5968,715.0993,2013/2/19 12:15:01,F-1
43352,43352,R2019081303584176705637,27.3566,122.1589,4720.2168,676.5719,2013/2/19 12:19:11,F-1
43394,43394,R2019081303584176705637,27.0162,121.4949,5491.051,658.6964,2013/2/19 12:27:01,F-1
43468,43468,R2019081303584176705637,25.7522,121.4718,5304.3264,696.066,2013/2/19 12:40:41,F-1
43620,43620,R2019081303584178308773,32.9033,126.516,5004.8302,653.971,2013/2/27 10:20:47,F-1
43678,43678,R2019081303584178308773,32.7664,125.3087,4524.4511,658.5042,2013/2/27 10:30:37,F-1
43699,43699,R2019081303584178308773,32.754,124.8919,5019.8462,716.8235,2013/2/27 10:34:07,F-1
43701,43701,R2019081303584178308773,32.7565,124.8674,5199.5722,745.5838,2013/2/27 10:34:27,F-1
43720,43720,R2019081303584178308773,32.842,124.5404,4766.7256,730.7754,2013/2/27 10:37:47,F-1
43885,43885,R2019081303584178308773,31.3995,124.7032,5099.1482,743.7437,2013/2/27 11:07:27,F-1
43949,43949,R2019081303584178308773,30.8495,123.6311,5133.4483,701.5829,2013/2/27 11:19:17,F-1
43956,43956,R2019081303584178308773,30.7311,123.5599,5480.1862,651.7079,2013/2/27 11:20:37,F-1
43970,43970,R2019081303584178308773,30.5039,123.5406,4774.0976,695.4642,2013/2/27 11:23:27,F-1
43994,43994,R2019081303584178308773,30.2134,123.8064,5453.1545,748.5743,2013/2/27 11:27:57,F-1
44017,44017,R2019081303584178308773,29.9531,124.2271,4584.1288,693.7676,2013/2/27 11:32:27,F-1
44089,44089,R2019081303584178308773,29.366,123.2886,4811.4011,678.9131,2013/2/27 11:45:37,F-1
44090,44090,R2019081303584178308773,29.381,123.285,5419.5608,734.8208,2013/2/27 11:45:47,F-1
44092,44092,R2019081303584178308773,29.362,123.2776,5080.2987,651.6381,2013/2/27 11:46:07,F-1
44106,44106,R2019081303584178308773,29.2333,123.0898,5424.6054,707.1703,2013/2/27 11:48:37,F-1
44112,44112,R2019081303584178308773,29.1618,123.0153,5400.7033,675.975,2013/2/27 11:49:47,F-1
44164,44164,R2019081303584178308773,28.4358,122.4976,4690.3341,728.9918,2013/2/27 11:59:37,F-1
44189,44189,R2019081303584178308773,28.0,122.5829,5487.5784,733.5677,2013/2/27 12:04:37,F-1
44579,44579,R2019081303584179802658,32.7935,125.0744,5337.4445,696.2776,2013/3/7 10:30:21,F-1
44723,44723,R2019081303584179802658,31.7902,124.0464,5256.4623,727.1815,2013/3/7 10:55:51,F-1
44724,44724,R2019081303584179802658,31.7943,124.0589,5439.644,737.9133,2013/3/7 10:56:01,F-1
44797,44797,R2019081303584179802658,31.0406,124.389,5279.552,727.4536,2013/3/7 11:09:31,F-1
45059,45059,R2019081303584179802658,28.0267,122.5532,5469.1451,660.3866,2013/3/7 11:59:01,F-1
45082,45082,R2019081303584179802658,27.6684,122.7243,4517.3326,690.6761,2013/3/7 12:03:21,F-1
45257,45257,R2019081303584179802658,25.6028,121.5753,5207.7221,732.5327,2013/3/7 12:35:41,F-1
45275,45275,R2019081303584179802766,33.2482,129.0839,5427.2427,676.7531,2013/3/15 9:57:40,F-1
45654,45654,R2019081303584179802766,31.4396,124.6991,5374.9554,664.213,2013/3/15 11:03:40,F-1
45683,45683,R2019081303584179802766,31.0409,124.3992,4994.4241,652.3429,2013/3/15 11:09:00,F-1
45751,45751,R2019081303584179802766,30.3688,123.5747,4663.4872,692.8998,2013/3/15 11:21:50,F-1
45836,45836,R2019081303584179802766,29.5398,124.0347,5203.0159,650.466,2013/3/15 11:37:30,F-1
45926,45926,R2019081303584179802766,28.628,122.6428,5267.0358,714.3611,2013/3/15 11:54:20,F-1
46029,46029,R2019081303584179802766,27.3379,121.893,5299.6924,654.5529,2013/3/15 12:14:00,F-1
46058,46058,R2019081303584179802766,27.0519,121.5239,5323.5719,661.9123,2013/3/15 12:19:20,F-1
46079,46079,R2019081303584179802766,26.8161,121.356,4634.0853,738.7298,2013/3/15 12:23:10,F-1
46220,46220,R2019081303584181405574,32.9763,127.8301,4812.7481,739.4768,2013/3/23 10:13:09,F-1
46245,46245,R2019081303584181405574,33.0112,127.3345,4515.1228,658.1329,2013/3/23 10:17:19,F-1
46264,46264,R2019081303584181405574,32.9417,127.0177,4644.8703,711.9687,2013/3/23 10:20:29,F-1
46574,46574,R2019081303584181405574,31.0074,124.431,5343.8851,704.7753,2013/3/23 11:15:19,F-1
46633,46633,R2019081303584181405574,30.5788,123.4969,5492.7964,679.3656,2013/3/23 11:26:19,F-1
46754,46754,R2019081303584181405574,29.2722,123.1119,5283.5482,719.9251,2013/3/23 11:49:09,F-1
46835,46835,R2019081303584181405574,28.0122,122.5826,5261.1698,685.3754,2013/3/23 12:04:49,F-1
46984,46984,R2019081303584181405574,26.2066,121.4129,5236.3838,707.1997,2013/3/23 12:32:29,F-1
47006,47006,R2019081303584181405574,25.8809,121.4488,5176.651,700.9586,2013/3/23 12:36:29,F-1
47026,47026,R2019081303584181405574,25.571,121.6722,5237.0471,689.3141,2013/3/23 12:40:09,F-1
47056,47056,R2019081303584181407191,33.201,128.7165,4843.9033,697.8523,2013/3/31 10:03:20,F-1
47143,47143,R2019081303584181407191,32.9235,127.0863,4976.2933,733.0565,2013/3/31 10:18:00,F-1
47162,47162,R2019081303584181407191,32.9165,126.7276,5084.1444,744.9883,2013/3/31 10:21:20,F-1
47404,47404,R2019081303584181407191,31.6633,124.5558,4586.9826,733.7851,2013/3/31 11:03:50,F-1
47527,47527,R2019081303584181407191,30.1953,123.8527,4787.6571,717.7181,2013/3/31 11:27:10,F-1
47668,47668,R2019081303584181407191,28.8902,122.8335,5201.7406,704.346,2013/3/31 11:53:10,F-1
47770,47770,R2019081303584181407191,27.4966,122.61,5384.8416,689.7972,2013/3/31 12:12:20,F-1
47889,47889,R2019081303584181407191,26.1424,121.4328,4848.6148,739.2261,2013/3/31 12:34:20,F-1
47927,47927,R2019081303584181407191,25.5457,121.7131,5291.6738,728.8604,2013/3/31 12:41:20,F-1
47938,47938,R2019081303584183003050,33.2588,129.0815,4562.5153,684.5498,2013/4/8 10:04:44,F-1
47962,47962,R2019081303584183003050,33.1626,128.6064,5163.2565,672.0514,2013/4/8 10:08:44,F-1
47963,47963,R2019081303584183003050,33.1727,128.6032,5071.8106,707.3455,2013/4/8 10:08:54,F-1
47998,47998,R2019081303584183003050,32.9849,127.8257,5304.2521,657.9716,2013/4/8 10:14:54,F-1
48045,48045,R2019081303584183003050,32.9364,126.8011,4690.0184,731.5464,2013/4/8 10:22:54,F-1
48064,48064,R2019081303584183003050,32.8644,126.3195,4605.5156,664.2709,2013/4/8 10:26:04,F-1
48129,48129,R2019081303584183003050,32.776,125.1494,5011.7293,689.8927,2013/4/8 10:37:04,F-1
48283,48283,R2019081303584183003050,31.7993,124.0885,4817.4406,715.3372,2013/4/8 11:04:14,F-1
48341,48341,R2019081303584183003050,31.0558,124.4188,4931.9355,662.5225,2013/4/8 11:15:14,F-1
48361,48361,R2019081303584183003050,30.9487,124.0702,4589.2536,673.461,2013/4/8 11:18:54,F-1
48480,48480,R2019081303584183003050,29.5255,123.9517,5022.111,677.3999,2013/4/8 11:41:34,F-1
48560,48560,R2019081303584183003050,28.9324,122.8109,5331.9401,654.1271,2013/4/8 11:56:04,F-1
48608,48608,R2019081303584183003050,28.1802,122.5323,5237.3515,663.3556,2013/4/8 12:05:24,F-1
48660,48660,R2019081303584183003050,27.4147,122.4594,4750.1528,662.4269,2013/4/8 12:15:14,F-1
48714,48714,R2019081303584183003050,26.9025,121.391,5299.9653,671.0145,2013/4/8 12:25:34,F-1
48754,48754,R2019081303584183003050,26.1552,121.4093,5486.8187,746.1605,2013/4/8 12:32:54,F-1
48868,48868,R2019081303584183002771,33.0736,127.8162,5220.1979,662.886,2013/4/16 10:08:05,F-1
48936,48936,R2019081303584183002771,32.8533,126.5446,4918.5685,694.4612,2013/4/16 10:19:35,F-1
49063,49063,R2019081303584183002771,32.8507,124.0768,4631.97,724.951,2013/4/16 10:41:15,F-1
49108,49108,R2019081303584183002771,32.3597,123.451,4974.3065,652.2011,2013/4/16 10:49:05,F-1
49141,49141,R2019081303584183002771,31.9192,123.7475,4608.6671,692.1004,2013/4/16 10:55:05,F-1
49152,49152,R2019081303584183002771,31.8465,123.9379,5033.2369,675.0906,2013/4/16 10:57:15,F-1
49189,49189,R2019081303584183002771,31.5976,124.6241,4810.7335,655.1521,2013/4/16 11:04:05,F-1
49210,49210,R2019081303584183002771,31.2262,124.6394,5096.7664,661.3828,2013/4/16 11:07:55,F-1
49264,49264,R2019081303584183002771,30.817,123.6141,4560.7674,665.0181,2013/4/16 11:17:55,F-1
49315,49315,R2019081303584183002771,30.2035,123.8507,5346.7279,677.0407,2013/4/16 11:27:45,F-1
49336,49336,R2019081303584183002771,30.0141,124.243,4638.5807,651.0061,2013/4/16 11:31:35,F-1
49430,49430,R2019081303584183002771,29.1594,122.986,4682.3281,651.5206,2013/4/16 11:48:55,F-1
49453,49453,R2019081303584183002771,28.6618,122.6874,5451.1166,710.6073,2013/4/16 11:53:25,F-1
49534,49534,R2019081303584183002771,27.4177,122.5078,5018.5018,654.3738,2013/4/16 12:09:05,F-1
49538,49538,R2019081303584183002771,27.4356,122.4549,5207.253,675.5751,2013/4/16 12:09:45,F-1
49622,49622,R2019081303584183002771,26.485,121.2885,5136.3955,745.4952,2013/4/16 12:25:25,F-1
49645,49645,R2019081303584183002771,26.0772,121.4283,5046.5712,663.7978,2013/4/16 12:29:45,F-1
49657,49657,R2019081303584183002771,25.8465,121.4677,5482.2177,674.7468,2013/4/16 12:31:55,F-1
49707,49707,R2019081303584184506984,33.1608,128.6133,4752.0024,684.0022,2013/4/24 10:07:14,F-1
49713,49713,R2019081303584184506984,33.1403,128.4333,4931.9078,701.855,2013/4/24 10:08:24,F-1
49884,49884,R2019081303584184506984,32.8447,124.5007,4543.1338,702.872,2013/4/24 10:37:24,F-1
50048,50048,R2019081303584184506984,31.448,124.7154,5279.0994,656.171,2013/4/24 11:06:54,F-1
50066,50066,R2019081303584184506984,31.1798,124.6065,4622.9661,718.7366,2013/4/24 11:10:14,F-1
50115,50115,R2019081303584184506984,30.8642,123.7686,4908.4093,719.8041,2013/4/24 11:19:14,F-1
50222,50222,R2019081303584184506984,29.4991,123.9963,4969.9785,745.841,2013/4/24 11:39:34,F-1
50314,50314,R2019081303584184506984,28.8789,122.8054,5041.8207,705.1269,2013/4/24 11:56:14,F-1
50358,50358,R2019081303584184506984,28.1657,122.4907,4945.9951,715.0643,2013/4/24 12:04:44,F-1
50380,50380,R2019081303584184506984,27.834,122.6987,5021.2204,683.8046,2013/4/24 12:08:54,F-1
50405,50405,R2019081303584184506984,27.4038,122.512,5247.9939,731.2512,2013/4/24 12:13:44,F-1
50419,50419,R2019081303584184506984,27.3984,122.3197,5138.8919,699.1427,2013/4/24 12:16:14,F-1
50423,50423,R2019081303584184506984,27.3665,122.2574,5084.9676,665.4293,2013/4/24 12:16:54,F-1
50510,50510,R2019081303584184506984,26.1776,121.3906,4508.9479,734.2962,2013/4/24 12:33:14,F-1
50539,50539,R2019081303584184506984,25.6237,121.5574,4532.3053,748.6029,2013/4/24 12:38:34,F-1
50670,50670,R2019081303584186108590,32.8979,127.08,5278.3375,688.1183,2013/5/2 10:24:11,F-1
50853,50853,R2019081303584186108590,32.602,123.5378,5056.2034,664.0402,2013/5/2 10:55:31,F-1
50858,50858,R2019081303584186108590,32.5238,123.5039,5252.7124,719.8211,2013/5/2 10:56:21,F-1
50909,50909,R2019081303584186108590,31.7879,124.0854,5178.5577,715.3885,2013/5/2 11:05:51,F-1
50950,50950,R2019081303584186108590,31.4257,124.6731,5208.3225,701.5279,2013/5/2 11:13:31,F-1
50951,50951,R2019081303584186108590,31.4053,124.6897,5215.6452,651.7766,2013/5/2 11:13:41,F-1
51011,51011,R2019081303584186108590,30.878,123.8322,5390.3159,700.2055,2013/5/2 11:24:41,F-1
51135,51135,R2019081303584186108590,29.4222,123.3999,4626.8404,695.585,2013/5/2 11:48:21,F-1
51143,51143,R2019081303584186108590,29.4176,123.2562,5198.0321,661.9506,2013/5/2 11:49:51,F-1
51209,51209,R2019081303584186108590,28.3157,122.4358,5002.7098,674.403,2013/5/2 12:02:31,F-1
51218,51218,R2019081303584186108590,28.1771,122.4982,4879.8128,741.3671,2013/5/2 12:04:21,F-1
51246,51246,R2019081303584186108590,27.6674,122.7338,5355.386,687.1463,2013/5/2 12:09:41,F-1
51251,51251,R2019081303584186108590,27.5703,122.7082,5333.2766,679.5076,2013/5/2 12:10:41,F-1
51276,51276,R2019081303584186108590,27.3819,122.3525,4547.1108,699.7773,2013/5/2 12:15:21,F-1
51279,51279,R2019081303584186108590,27.3751,122.2551,5119.2359,688.1045,2013/5/2 12:15:51,F-1
51305,51305,R2019081303584186108590,27.2719,121.8383,5179.8869,652.9866,2013/5/2 12:20:41,F-1
51328,51328,R2019081303584186108590,27.0292,121.4936,5217.1767,698.1742,2013/5/2 12:24:51,F-1
51434,51434,R2019081303584187602741,33.2351,129.1545,4611.9567,670.1747,2013/5/10 9:56:12,F-1
51613,51613,R2019081303584187602741,32.7487,125.2545,4879.1097,746.2479,2013/5/10 10:26:32,F-1
51637,51637,R2019081303584187602741,32.7908,124.8419,5249.8412,708.6681,2013/5/10 10:30:32,F-1
51690,51690,R2019081303584187602741,32.7556,123.7692,5359.0208,650.1645,2013/5/10 10:39:42,F-1
52014,52014,R2019081303584187602741,29.2641,123.0977,5091.6115,700.6302,2013/5/10 11:40:02,F-1
52052,52052,R2019081303584187602741,28.684,122.6836,4790.2381,687.9288,2013/5/10 11:47:12,F-1
52265,52265,R2019081303584187602741,25.8626,121.465,4924.1777,653.0972,2013/5/10 12:27:12,F-1
52299,52299,R2019081303584187606949,33.3033,128.9919,4856.4989,718.1176,2013/5/18 9:58:37,F-1
52327,52327,R2019081303584187606949,33.1586,128.3824,4930.506,707.2467,2013/5/18 10:03:27,F-1
52421,52421,R2019081303584187606949,32.9122,126.5823,4627.4634,682.895,2013/5/18 10:19:17,F-1
52493,52493,R2019081303584187606949,32.7076,125.1104,5433.1242,743.0385,2013/5/18 10:31:27,F-1
52588,52588,R2019081303584187606949,32.4502,123.4894,5324.4783,698.3513,2013/5/18 10:47:57,F-1
52791,52791,R2019081303584187606949,30.644,123.4991,4662.0735,731.2906,2013/5/18 11:24:57,F-1
52797,52797,R2019081303584187606949,30.5419,123.5441,5318.9409,719.506,2013/5/18 11:26:07,F-1
52996,52996,R2019081303584187606949,28.1543,122.4834,4632.9942,689.8316,2013/5/18 12:03:47,F-1
53009,53009,R2019081303584187606949,27.9799,122.5993,4638.9237,716.172,2013/5/18 12:06:17,F-1
53103,53103,R2019081303584187606949,27.0038,121.5057,5471.8396,672.6795,2013/5/18 12:23:47,F-1
53123,53123,R2019081303584187606949,26.8067,121.3827,5316.3419,655.8822,2013/5/18 12:27:27,F-1
53306,53306,R2019081303584189204975,32.9153,127.3656,4528.4427,695.6785,2013/5/26 10:12:31,F-1
53318,53318,R2019081303584189204975,32.9069,127.0932,4863.8445,683.6005,2013/5/26 10:14:31,F-1
53328,53328,R2019081303584189204975,32.92,126.9451,4574.8043,737.9779,2013/5/26 10:16:11,F-1
53364,53364,R2019081303584189204975,32.8124,126.2258,4755.2897,744.2462,2013/5/26 10:22:21,F-1
53560,53560,R2019081303584189204975,31.7957,124.1065,4946.2536,675.0419,2013/5/26 10:56:41,F-1
53570,53570,R2019081303584189204975,31.7032,124.292,5362.2696,724.0921,2013/5/26 10:58:31,F-1
53595,53595,R2019081303584189204975,31.4789,124.6737,4586.9524,744.4716,2013/5/26 11:03:11,F-1
53610,53610,R2019081303584189204975,31.2183,124.6174,4913.2778,713.9014,2013/5/26 11:06:01,F-1
53638,53638,R2019081303584189204975,30.9745,124.2293,5120.2819,675.3059,2013/5/26 11:11:11,F-1
53714,53714,R2019081303584189204975,30.192,123.8301,5296.2006,734.8082,2013/5/26 11:25:41,F-1
53759,53759,R2019081303584189204975,29.6068,124.1804,4748.4522,691.6897,2013/5/26 11:34:01,F-1
53871,53871,R2019081303584189204975,28.5204,122.5791,5133.2409,666.4587,2013/5/26 11:54:51,F-1
53975,53975,R2019081303584189204975,27.374,122.02,4931.5437,653.9298,2013/5/26 12:14:31,F-1
54332,54332,R2019081303584189204431,32.8881,124.2257,5341.8347,651.4778,2013/6/3 10:43:59,F-1
54386,54386,R2019081303584189204431,32.2639,123.4584,4613.7089,674.3004,2013/6/3 10:53:29,F-1
54457,54457,R2019081303584189204431,31.5549,124.6438,4762.1821,673.6386,2013/6/3 11:06:49,F-1
54458,54458,R2019081303584189204431,31.5355,124.6559,5203.3415,696.1162,2013/6/3 11:06:59,F-1
54693,54693,R2019081303584189204431,29.2998,123.1359,5229.2884,734.61,2013/6/3 11:50:39,F-1
54834,54834,R2019081303584189204431,27.3335,122.2444,5143.4015,726.1879,2013/6/3 12:17:19,F-1
54872,54872,R2019081303584189204431,27.0936,121.6264,5041.8814,689.8441,2013/6/3 12:24:29,F-1
54928,54928,R2019081303584189204431,26.3367,121.3309,5447.7869,706.2526,2013/6/3 12:34:39,F-1
55072,55072,R2019081303584190807436,32.968,127.3119,4947.1532,682.7556,2013/6/11 10:12:19,F-1
55132,55132,R2019081303584190807436,32.8735,126.0498,5402.4482,669.2916,2013/6/11 10:22:29,F-1
55234,55234,R2019081303584190807436,32.7621,123.8035,5303.1842,691.5366,2013/6/11 10:39:59,F-1
55264,55264,R2019081303584190807436,32.3646,123.448,5091.2106,696.8338,2013/6/11 10:45:19,F-1
55372,55372,R2019081303584190807436,31.2242,124.5948,5473.789,652.0063,2013/6/11 11:05:09,F-1
55381,55381,R2019081303584190807436,31.113,124.528,5112.0823,717.3568,2013/6/11 11:06:49,F-1
55394,55394,R2019081303584190807436,30.9633,124.3166,5176.3205,709.4554,2013/6/11 11:09:19,F-1
55412,55412,R2019081303584190807436,30.9116,123.9915,4707.0688,672.0756,2013/6/11 11:12:29,F-1
55435,55435,R2019081303584190807436,30.8064,123.6881,4911.5869,733.5,2013/6/11 11:16:39,F-1
55452,55452,R2019081303584190807436,30.5311,123.494,4584.1441,664.093,2013/6/11 11:19:59,F-1
55591,55591,R2019081303584190807436,29.3111,123.1681,4846.2315,740.9233,2013/6/11 11:45:49,F-1
55674,55674,R2019081303584190807436,28.0321,122.5617,5325.9719,721.9643,2013/6/11 12:01:39,F-1
55681,55681,R2019081303584190807436,27.9368,122.641,4626.5667,745.077,2013/6/11 12:02:59,F-1
55708,55708,R2019081303584190807436,27.5228,122.6647,4897.0905,694.1932,2013/6/11 12:08:09,F-1
55729,55729,R2019081303584190807436,27.3529,122.2377,5147.4035,660.4649,2013/6/11 12:11:59,F-1
55888,55888,R2019081303584190803545,33.2105,128.7684,5417.0179,666.0069,2013/6/19 10:08:28,F-1
55897,55897,R2019081303584190803545,33.1638,128.6003,5333.2103,669.9684,2013/6/19 10:09:58,F-1
56102,56102,R2019081303584190803545,32.777,124.6187,5058.4864,706.9406,2013/6/19 10:44:48,F-1
56394,56394,R2019081303584190803545,29.6209,124.1634,5136.1399,692.3551,2013/6/19 11:38:58,F-1
56434,56434,R2019081303584190803545,29.4256,123.3586,5170.2665,745.7531,2013/6/19 11:46:18,F-1
56507,56507,R2019081303584190803545,28.3513,122.4677,4856.3575,679.3896,2013/6/19 12:00:18,F-1
56517,56517,R2019081303584190803545,28.1891,122.4867,5225.2083,675.6815,2013/6/19 12:02:18,F-1
56544,56544,R2019081303584190803545,27.818,122.717,4871.6635,656.2675,2013/6/19 12:07:18,F-1
56640,56640,R2019081303584190803545,26.8978,121.4003,5274.8449,734.7398,2013/6/19 12:25:18,F-1
56686,56686,R2019081303584190803545,26.1986,121.3993,5224.5565,693.0103,2013/6/19 12:33:38,F-1
56901,56901,R2019081303584192301937,32.801,125.9375,5479.2865,678.526,2013/6/27 10:30:03,F-1
56946,56946,R2019081303584192301937,32.7367,124.9228,4553.4139,739.8182,2013/6/27 10:37:43,F-1
56976,56976,R2019081303584192301937,32.8603,124.411,4714.2734,690.656,2013/6/27 10:42:53,F-1
57026,57026,R2019081303584192301937,32.6486,123.5724,4915.3674,654.2036,2013/6/27 10:51:33,F-1
57030,57030,R2019081303584192301937,32.6067,123.5297,5067.4835,736.0823,2013/6/27 10:52:13,F-1
57051,57051,R2019081303584192301937,32.2644,123.5352,4686.6523,690.1459,2013/6/27 10:55:53,F-1
57100,57100,R2019081303584192301937,31.7222,124.345,4862.1506,694.5687,2013/6/27 11:05:13,F-1
57124,57124,R2019081303584192301937,31.5561,124.6765,5493.1514,677.0418,2013/6/27 11:09:33,F-1
57166,57166,R2019081303584192301937,30.9788,124.2341,4589.6379,661.3139,2013/6/27 11:17:23,F-1
57201,57201,R2019081303584192301937,30.6818,123.5205,5285.7757,712.2554,2013/6/27 11:24:03,F-1
57265,57265,R2019081303584192301937,29.8171,124.2907,4769.8217,697.1585,2013/6/27 11:36:23,F-1
57293,57293,R2019081303584192301937,29.4795,123.9048,4781.4767,680.6644,2013/6/27 11:41:33,F-1
57303,57303,R2019081303584192301937,29.4741,123.7509,5300.0562,655.4108,2013/6/27 11:43:13,F-1
57369,57369,R2019081303584192301937,28.8793,122.7767,4650.8175,655.5378,2013/6/27 11:55:33,F-1
57421,57421,R2019081303584192301937,28.0787,122.5486,4572.2915,744.6339,2013/6/27 12:05:33,F-1
57565,57565,R2019081303584192301937,26.2392,121.3574,4882.7294,708.646,2013/6/27 12:32:33,F-1
57790,57790,R2019081303584193903458,32.8163,125.7934,5160.0274,690.9195,2013/7/5 10:33:27,F-1
57795,57795,R2019081303584193903458,32.7712,125.7462,4721.297,674.3476,2013/7/5 10:34:17,F-1
57878,57878,R2019081303584193903458,32.845,123.996,5379.0062,747.5701,2013/7/5 10:48:27,F-1
58096,58096,R2019081303584193903458,30.757,123.5636,5131.9629,728.6626,2013/7/5 11:28:07,F-1
58117,58117,R2019081303584193903458,30.3231,123.6838,5499.4515,667.0834,2013/7/5 11:32:27,F-1
58124,58124,R2019081303584193903458,30.2426,123.7775,4871.5527,667.6946,2013/7/5 11:33:47,F-1
58152,58152,R2019081303584193903458,29.9561,124.2393,4586.4899,661.3972,2013/7/5 11:39:07,F-1
58280,58280,R2019081303584193903458,28.4788,122.5533,5204.9112,712.1495,2013/7/5 12:02:57,F-1
58342,58342,R2019081303584193903458,27.5785,122.6865,5223.9714,730.357,2013/7/5 12:14:47,F-1
58343,58343,R2019081303584193903458,27.5538,122.6927,5050.5747,683.3727,2013/7/5 12:14:57,F-1
58410,58410,R2019081303584193903458,27.1596,121.7437,4614.8261,668.3895,2013/7/5 12:27:17,F-1
58495,58495,R2019081303584193903458,25.8571,121.4578,5438.4991,727.32,2013/7/5 12:42:57,F-1
58565,58565,R2019081303584193902435,33.1323,128.3882,5355.832,736.3611,2013/7/13 10:11:40,F-1
58890,58890,R2019081303584193902435,31.6529,124.5602,5320.0566,721.5276,2013/7/13 11:08:10,F-1
58982,58982,R2019081303584193902435,30.5981,123.506,4942.2173,677.0188,2013/7/13 11:25:20,F-1
59049,59049,R2019081303584193902435,29.6264,124.1684,4762.2607,737.0835,2013/7/13 11:38:20,F-1
59186,59186,R2019081303584193902435,28.0912,122.5121,4685.3732,719.1392,2013/7/13 12:04:10,F-1
59504,59504,R2019081303584195408620,32.8904,126.7933,4624.9926,713.6331,2013/7/21 10:17:40,F-1
59547,59547,R2019081303584195408620,32.7934,125.8117,5001.5391,699.5514,2013/7/21 10:25:00,F-1
59563,59563,R2019081303584195408620,32.813,125.5256,5108.6139,685.5666,2013/7/21 10:27:40,F-1
59583,59583,R2019081303584195408620,32.755,125.1349,4791.3212,731.6944,2013/7/21 10:31:00,F-1
59598,59598,R2019081303584195408620,32.7836,124.7778,5328.8319,680.0839,2013/7/21 10:33:40,F-1
59718,59718,R2019081303584195408620,31.8491,124.0294,4769.1503,716.2308,2013/7/21 10:55:00,F-1
59988,59988,R2019081303584195408620,29.1308,122.9618,5242.4758,651.4128,2013/7/21 11:45:20,F-1
60027,60027,R2019081303584195408620,28.6054,122.6456,4994.0479,716.2336,2013/7/21 11:52:40,F-1
60170,60170,R2019081303584195408620,27.0411,121.5271,4922.0125,715.5862,2013/7/21 12:19:30,F-1
60387,60387,R2019081303584197007474,32.9132,126.8911,4844.0277,712.417,2013/7/29 10:19:09,F-1
60429,60429,R2019081303584197007474,32.7874,125.988,5123.0571,744.8768,2013/7/29 10:26:19,F-1
60451,60451,R2019081303584197007474,32.841,125.5544,5056.6952,735.3609,2013/7/29 10:30:09,F-1
60480,60480,R2019081303584197007474,32.7579,124.9732,5461.7685,725.2774,2013/7/29 10:34:59,F-1
60509,60509,R2019081303584197007474,32.8485,124.4932,4707.5701,694.4672,2013/7/29 10:39:59,F-1
60647,60647,R2019081303584197007474,31.6635,124.573,5017.2922,673.627,2013/7/29 11:04:49,F-1
60762,60762,R2019081303584197007474,30.2519,123.7854,5242.1426,685.3122,2013/7/29 11:26:39,F-1
60810,60810,R2019081303584197007474,29.6081,124.1545,4663.2535,697.2706,2013/7/29 11:35:39,F-1
60813,60813,R2019081303584197007474,29.5507,124.1057,4878.5573,691.2948,2013/7/29 11:36:19,F-1
60838,60838,R2019081303584197007474,29.4656,123.6584,5326.5668,732.0278,2013/7/29 11:40:49,F-1
60876,60876,R2019081303584197007474,29.1959,123.0443,4974.8141,667.1344,2013/7/29 11:47:49,F-1
60936,60936,R2019081303584197007474,28.184,122.5001,5042.6261,658.2125,2013/7/29 11:59:29,F-1
61083,61083,R2019081303584197007474,26.4373,121.2918,4532.593,663.4081,2013/7/29 12:26:49,F-1
61195,61195,R2019081303584197008030,33.058,127.883,5201.8733,732.6596,2013/8/6 10:06:10,F-1
