Unnamed: 0,ID,WD,JD,GD,SD,SJ,target,new
89405,R2019081303584228201177,28.4977,126.22982120358101,4551.87239453749,715.494925093602,2012/2/1 12:18:51,F-2,"126.22982120358101,28.4977"
89406,R2019081303584228201177,28.4977,126.248467372879,4832.56614689369,722.063983405039,2012/2/1 12:19:01,F-2,"126.248467372879,28.4977"
89407,R2019081303584228201177,28.4977,126.269473251458,4901.40859568557,683.413345289143,2012/2/1 12:19:21,F-2,"126.269473251458,28.4977"
89408,R2019081303584228201177,28.4977,126.290226536812,4544.026292415349,748.994962963739,2012/2/1 12:19:31,F-2,"126.290226536812,28.4977"
89409,R2019081303584228201177,28.4993554141813,126.32958777469601,5454.61509933444,685.357177367135,2012/2/1 12:19:41,F-2,"126.32958777469601,28.4993554141813"
89410,R2019081303584228201177,28.501117959193397,126.35065612362301,5498.12017241405,712.5038634345419,2012/2/1 12:19:51,F-2,"126.35065612362301,28.501117959193397"
89411,R2019081303584228201177,28.5027468178086,126.370126469867,4845.6594801254905,747.404739492296,2012/2/1 12:20:01,F-2,"126.370126469867,28.5027468178086"
89412,R2019081303584228201177,28.504303025939894,126.38872839815201,5351.3882550650205,676.504984650065,2012/2/1 12:20:11,F-2,"126.38872839815201,28.504303025939894"
89413,R2019081303584228201177,28.5059865013901,126.40885159951799,5031.24345491233,655.737859758426,2012/2/1 12:20:21,F-2,"126.40885159951799,28.5059865013901"
89414,R2019081303584228201177,28.507562431219696,126.427689268517,5305.962426031921,670.910303444094,2012/2/1 12:20:31,F-2,"126.427689268517,28.507562431219696"
89415,R2019081303584228201177,28.5091201136618,126.446308819781,5340.60918346076,711.092295852067,2012/2/1 12:20:41,F-2,"126.446308819781,28.5091201136618"
89416,R2019081303584228201177,28.5106619909039,126.464739445675,5368.86218929145,726.602473471594,2012/2/1 12:20:51,F-2,"126.464739445675,28.5106619909039"
89417,R2019081303584228201177,28.512208499053397,126.483225426509,5483.56757312248,748.847397276595,2012/2/1 12:21:11,F-2,"126.483225426509,28.512208499053397"
89418,R2019081303584228201177,28.513838365201998,126.502707816171,5450.90777052143,663.856137457237,2012/2/1 12:21:21,F-2,"126.502707816171,28.513838365201998"
89419,R2019081303584228201177,28.5155123596601,126.52271768775,4622.7132478369,732.232831875902,2012/2/1 12:21:31,F-2,"126.52271768775,28.5155123596601"
89420,R2019081303584228201177,28.5182377626612,126.560329989301,4565.810533271079,731.90762083135,2012/2/1 12:21:41,F-2,"126.560329989301,28.5182377626612"
89421,R2019081303584228201177,28.5193986116825,126.57892775799601,5406.710227907971,663.34382114622,2012/2/1 12:21:51,F-2,"126.57892775799601,28.5193986116825"
89422,R2019081303584228201177,28.5205530173902,126.597422299438,4844.62418236985,689.6187657209198,2012/2/1 12:22:01,F-2,"126.597422299438,28.5205530173902"
89423,R2019081303584228201177,28.5217547036462,126.61667431466499,5125.79441658491,716.210360576497,2012/2/1 12:22:11,F-2,"126.61667431466499,28.5217547036462"
89424,R2019081303584228201177,28.5229818378316,126.63633402692801,4738.89659495973,672.553546131846,2012/2/1 12:22:21,F-2,"126.63633402692801,28.5229818378316"
89425,R2019081303584228201177,28.5242083336152,126.65598351146099,5144.3429014852,716.001518799924,2012/2/1 12:22:31,F-2,"126.65598351146099,28.5242083336152"
89426,R2019081303584228201177,28.525472483551997,126.676236246905,4654.68301351866,714.331148687904,2012/2/1 12:22:41,F-2,"126.676236246905,28.525472483551997"
89427,R2019081303584228201177,28.5272495448666,126.71416803731,5453.52344538715,739.869782370455,2012/2/1 12:22:51,F-2,"126.71416803731,28.5272495448666"
89428,R2019081303584228201177,28.527865347724102,126.73300398657,4913.88174771046,658.1763744857981,2012/2/1 12:23:01,F-2,"126.73300398657,28.527865347724102"
89429,R2019081303584228201177,28.5285522249893,126.754013933436,4587.451586074872,669.653390217411,2012/2/1 12:23:21,F-2,"126.754013933436,28.5285522249893"
89430,R2019081303584228201177,28.5291932376482,126.77362099074499,5419.54376405084,708.0179613353772,2012/2/1 12:23:31,F-2,"126.77362099074499,28.5291932376482"
89431,R2019081303584228201177,28.5297991922359,126.792155704784,5072.48826630995,698.9095309977,2012/2/1 12:23:41,F-2,"126.792155704784,28.5297991922359"
89432,R2019081303584228201177,28.5304482126509,126.812007700362,4720.92760597399,674.150464369054,2012/2/1 12:23:51,F-2,"126.812007700362,28.5304482126509"
89433,R2019081303584228201177,28.5311264302331,126.83275276805901,4712.28007702729,720.858016037782,2012/2/1 12:24:01,F-2,"126.83275276805901,28.5311264302331"
89434,R2019081303584228201177,28.5317590472058,126.852103021234,5095.50782833039,731.1653713608,2012/2/1 12:24:11,F-2,"126.852103021234,28.5317590472058"
89435,R2019081303584228201177,28.5324066123764,126.871910504338,5387.17918465248,691.558425380643,2012/2/1 12:24:21,F-2,"126.871910504338,28.5324066123764"
89436,R2019081303584228201177,28.5330617792711,126.89195050615801,4884.36210965009,705.585990080417,2012/2/1 12:24:31,F-2,"126.89195050615801,28.5330617792711"
89437,R2019081303584228201177,28.533744558077107,126.912835090874,5297.62568874174,747.915405965371,2012/2/1 12:24:41,F-2,"126.912835090874,28.533744558077107"
89438,R2019081303584228201177,28.5344363336946,126.933994866721,5022.0151047790505,700.927547854803,2012/2/1 12:24:51,F-2,"126.933994866721,28.5344363336946"
89439,R2019081303584228201177,28.5351159111054,126.954781528349,5330.75103668065,707.3009586228529,2012/2/1 12:25:01,F-2,"126.954781528349,28.5351159111054"
89440,R2019081303584228201177,28.535766845951,126.974692081822,5153.726452800321,748.425382514682,2012/2/1 12:25:11,F-2,"126.974692081822,28.535766845951"
89441,R2019081303584228201177,28.5349535052223,127.010822624149,5003.53944557884,710.1916125324519,2012/2/1 12:25:31,F-2,"127.010822624149,28.5349535052223"
89442,R2019081303584228201177,28.533552660534802,127.031445368622,4938.17410917868,735.7142534040448,2012/2/1 12:25:41,F-2,"127.031445368622,28.533552660534802"
89443,R2019081303584228201177,28.532265870397396,127.050389041985,5055.568167732829,741.0954471636079,2012/2/1 12:25:51,F-2,"127.050389041985,28.532265870397396"
89444,R2019081303584228201177,28.5308484887885,127.071255237216,5157.96316399144,678.963860882895,2012/2/1 12:26:01,F-2,"127.071255237216,28.5308484887885"
89445,R2019081303584228201177,28.529488633316106,127.091274552831,5312.29987731776,708.4833217125771,2012/2/1 12:26:11,F-2,"127.091274552831,28.529488633316106"
89446,R2019081303584228201177,28.528100441601506,127.111711024671,5385.671179222721,740.213344800385,2012/2/1 12:26:21,F-2,"127.111711024671,28.528100441601506"
89447,R2019081303584228201177,28.5267618774968,127.131416896233,5299.73523542273,650.57360329692,2012/2/1 12:26:41,F-2,"127.131416896233,28.5267618774968"
89448,R2019081303584229801872,32.552437168840605,128.249146379165,5059.0377038154,676.832078316636,2012/2/9 9:58:01,F-2,"128.249146379165,32.552437168840605"
89449,R2019081303584229801872,32.5568550840085,128.232537213083,5423.430710995301,709.453334826722,2012/2/9 9:58:11,F-2,"128.232537213083,32.5568550840085"
89450,R2019081303584229801872,32.5484773356227,128.19769976325898,5242.3441311076,650.221269438146,2012/2/9 9:58:21,F-2,"128.19769976325898,32.5484773356227"
89451,R2019081303584229801872,32.52667477510111,128.168235528659,4966.2321873317605,682.9681955897098,2012/2/9 9:58:31,F-2,"128.168235528659,32.52667477510111"
89452,R2019081303584229801872,32.5036384660517,128.13557794819098,4823.42220857899,709.901424478694,2012/2/9 9:58:41,F-2,"128.13557794819098,32.5036384660517"
89453,R2019081303584229801872,32.509301744951,128.110196993838,5391.51221694961,700.069640832986,2012/2/9 9:58:51,F-2,"128.110196993838,32.509301744951"
89454,R2019081303584229801872,32.490509040086195,128.105684844084,5349.84096877735,732.1231705519009,2012/2/9 9:59:01,F-2,"128.105684844084,32.490509040086195"
89455,R2019081303584229801872,32.4852603004017,128.089317675786,5490.7294115939785,718.601310052258,2012/2/9 9:59:11,F-2,"128.089317675786,32.4852603004017"
89456,R2019081303584229801872,32.475454330020696,128.06829625216199,5460.69998618248,735.7928891134419,2012/2/9 9:59:21,F-2,"128.06829625216199,32.475454330020696"
89457,R2019081303584229801872,32.4825745881439,128.045448092528,4752.27104371985,717.967080030575,2012/2/9 9:59:31,F-2,"128.045448092528,32.4825745881439"
89458,R2019081303584229801872,32.499433314998896,128.02393115080298,5389.17720871474,726.836791996303,2012/2/9 9:59:41,F-2,"128.02393115080298,32.499433314998896"
89459,R2019081303584229801872,32.494282432359,128.017827090402,4878.65895329912,744.4898574587379,2012/2/9 9:59:51,F-2,"128.017827090402,32.494282432359"
89460,R2019081303584229801872,32.4957539243684,128.010934185511,5038.1016179631,720.302113131761,2012/2/9 10:00:01,F-2,"128.010934185511,32.4957539243684"
89461,R2019081303584229801872,32.474262169217404,127.971549023238,5344.1287581083,665.237172560411,2012/2/9 10:00:11,F-2,"127.971549023238,32.474262169217404"
89462,R2019081303584229801872,32.4723419900595,127.964452506658,5337.67551176142,683.895254430312,2012/2/9 10:00:21,F-2,"127.964452506658,32.4723419900595"
89463,R2019081303584229801872,32.4708322981567,127.959454057741,5320.61213758803,713.831425860446,2012/2/9 10:00:31,F-2,"127.959454057741,32.4708322981567"
89464,R2019081303584229801872,32.4790248576678,127.94518946724399,4920.6406462102395,674.842536461001,2012/2/9 10:00:41,F-2,"127.94518946724399,32.4790248576678"
89465,R2019081303584229801872,32.481598937715894,127.942516094312,4860.09831789886,743.205449680428,2012/2/9 10:00:51,F-2,"127.942516094312,32.481598937715894"
89466,R2019081303584229801872,32.4900484714111,127.90804665173201,4613.307331275801,680.735414722345,2012/2/9 10:01:01,F-2,"127.90804665173201,32.4900484714111"
89467,R2019081303584229801872,32.4914743994603,127.90410326380501,4588.99499433534,681.982727317131,2012/2/9 10:01:11,F-2,"127.90410326380501,32.4914743994603"
89468,R2019081303584229801872,32.5052822686566,127.88180666021499,4711.1575092241,733.554204219745,2012/2/9 10:01:21,F-2,"127.88180666021499,32.5052822686566"
89469,R2019081303584229801872,32.4922409507939,127.880777207766,4577.42995260164,743.069240820161,2012/2/9 10:01:31,F-2,"127.880777207766,32.4922409507939"
89470,R2019081303584229801872,32.4930321122077,127.854278412371,5000.50564273284,662.428643699935,2012/2/9 10:01:41,F-2,"127.854278412371,32.4930321122077"
89471,R2019081303584229801872,32.4802744657938,127.820315035227,5369.37813966972,678.238048510737,2012/2/9 10:01:51,F-2,"127.820315035227,32.4802744657938"
89472,R2019081303584229801872,32.4815365391673,127.797637151963,5416.3162023370705,729.227340770526,2012/2/9 10:02:01,F-2,"127.797637151963,32.4815365391673"
89473,R2019081303584229801872,32.4827827906223,127.75822536855499,5155.47441023191,672.564521302732,2012/2/9 10:02:11,F-2,"127.75822536855499,32.4827827906223"
89474,R2019081303584229801872,32.4632952895275,127.729998649091,5425.544159917879,704.9319264269119,2012/2/9 10:02:21,F-2,"127.729998649091,32.4632952895275"
89475,R2019081303584229801872,32.4444111016247,127.719198017936,5484.39775592852,653.726785538591,2012/2/9 10:02:31,F-2,"127.719198017936,32.4444111016247"
89476,R2019081303584229801872,32.4556208582275,127.70484302137,4865.5672130945895,735.462454420264,2012/2/9 10:02:41,F-2,"127.70484302137,32.4556208582275"
89477,R2019081303584229801872,32.4473804729028,127.685793074794,5240.59140111347,730.684850449061,2012/2/9 10:02:51,F-2,"127.685793074794,32.4473804729028"
89478,R2019081303584229801872,32.4609096365225,127.668552661543,5464.64280456521,695.04491335016,2012/2/9 10:03:01,F-2,"127.668552661543,32.4609096365225"
89479,R2019081303584229801872,32.4496839764142,127.663662057773,5289.56047063207,741.922583986038,2012/2/9 10:03:11,F-2,"127.663662057773,32.4496839764142"
89480,R2019081303584229801872,32.4464724463928,127.607522984111,4740.901561100461,669.8742277081469,2012/2/9 10:03:31,F-2,"127.607522984111,32.4464724463928"
89481,R2019081303584229801872,32.4580799648394,127.608131662701,4632.64467433684,679.798272917885,2012/2/9 10:03:41,F-2,"127.608131662701,32.4580799648394"
89482,R2019081303584229801872,32.446803696977895,127.594709175192,4791.95983628368,692.6706194610658,2012/2/9 10:03:51,F-2,"127.594709175192,32.446803696977895"
89483,R2019081303584229801872,32.4257797126489,127.581121859932,4597.93063769952,698.505381191385,2012/2/9 10:04:01,F-2,"127.581121859932,32.4257797126489"
89484,R2019081303584229801872,32.4267408447177,127.55658439866899,4817.48477384331,708.4676459703909,2012/2/9 10:04:11,F-2,"127.55658439866899,32.4267408447177"
89485,R2019081303584229801872,32.4324506849575,127.527432783981,4675.1266481239,674.770738475384,2012/2/9 10:04:21,F-2,"127.527432783981,32.4324506849575"
89486,R2019081303584229801872,32.4272081085327,127.514974797668,4522.43363439219,731.189125022473,2012/2/9 10:04:31,F-2,"127.514974797668,32.4272081085327"
89487,R2019081303584229801872,32.4033174018369,127.510885097999,5028.77237765527,706.594694339016,2012/2/9 10:04:41,F-2,"127.510885097999,32.4033174018369"
89488,R2019081303584229801872,32.419718183552604,127.498641817571,5470.85042994975,681.780445916476,2012/2/9 10:04:51,F-2,"127.498641817571,32.419718183552604"
89489,R2019081303584229801872,32.4269826756067,127.477715630425,4645.25413659646,712.72660035767,2012/2/9 10:05:01,F-2,"127.477715630425,32.4269826756067"
89490,R2019081303584229801872,32.4037806722967,127.44784477833299,4889.20630812142,667.7287360270179,2012/2/9 10:05:11,F-2,"127.44784477833299,32.4037806722967"
89491,R2019081303584229801872,32.4033175051554,127.432607990824,5348.22499419014,738.1257503238161,2012/2/9 10:05:21,F-2,"127.432607990824,32.4033175051554"
89492,R2019081303584229801872,32.4105688933274,127.401500397528,5350.639767409601,662.285608105494,2012/2/9 10:05:31,F-2,"127.401500397528,32.4105688933274"
89493,R2019081303584229801872,32.3948705916589,127.369687217135,5123.94030560923,690.4272560218478,2012/2/9 10:05:41,F-2,"127.369687217135,32.3948705916589"
89494,R2019081303584229801872,32.40308576381,127.355347530047,4678.88799131796,745.628143425858,2012/2/9 10:05:51,F-2,"127.355347530047,32.40308576381"
89495,R2019081303584229801872,32.3929223804558,127.333343396543,5106.39288584068,711.3826029754158,2012/2/9 10:06:01,F-2,"127.333343396543,32.3929223804558"
89496,R2019081303584229801872,32.3966386213642,127.315581781877,5209.45686181516,660.245324815738,2012/2/9 10:06:11,F-2,"127.315581781877,32.3966386213642"
89497,R2019081303584229801872,32.391920013462,127.314248275754,5269.26404692664,692.2684942103308,2012/2/9 10:06:21,F-2,"127.314248275754,32.391920013462"
89498,R2019081303584229801872,32.3919784580402,127.301748918972,5426.31442515474,721.772194920002,2012/2/9 10:06:31,F-2,"127.301748918972,32.3919784580402"
89499,R2019081303584229801872,32.386480116470196,127.27720408563,5485.33198003905,650.332569796747,2012/2/9 10:06:51,F-2,"127.27720408563,32.386480116470196"
89500,R2019081303584229801872,32.3847614260847,127.255088992128,5258.235925695971,749.839936895221,2012/2/9 10:07:01,F-2,"127.255088992128,32.3847614260847"
89501,R2019081303584229801872,32.3689698577544,127.21768803208201,4925.47877199272,677.486461739748,2012/2/9 10:07:11,F-2,"127.21768803208201,32.3689698577544"
89502,R2019081303584229801872,32.3824149393825,127.19451987019698,4852.95046882376,691.339921923978,2012/2/9 10:07:21,F-2,"127.19451987019698,32.3824149393825"
89503,R2019081303584229801872,32.3636267998135,127.169480317026,4515.58738947641,713.500851329184,2012/2/9 10:07:31,F-2,"127.169480317026,32.3636267998135"
89504,R2019081303584229801872,32.370945692885,127.157175543314,5331.41610810133,652.996700910384,2012/2/9 10:07:41,F-2,"127.157175543314,32.370945692885"
89505,R2019081303584229801872,32.3810277690315,127.139409279509,5177.44540035606,739.735593316022,2012/2/9 10:07:51,F-2,"127.139409279509,32.3810277690315"
89506,R2019081303584229801872,32.3952052944487,127.13031113252899,5002.760213102571,661.7121268118319,2012/2/9 10:08:01,F-2,"127.13031113252899,32.3952052944487"
89507,R2019081303584229801872,32.4006461249643,127.095982052662,4842.60764501179,716.444901640734,2012/2/9 10:08:11,F-2,"127.095982052662,32.4006461249643"
89508,R2019081303584229801872,32.414241790652,127.063648793484,5308.387902476071,679.22431772073,2012/2/9 10:08:21,F-2,"127.063648793484,32.414241790652"
89509,R2019081303584229801872,32.3995916193444,127.02739557291001,4795.407842516621,661.42142229314,2012/2/9 10:08:31,F-2,"127.02739557291001,32.3995916193444"
89510,R2019081303584229801872,32.3884468225087,126.99419349876,5101.56393358557,748.7738308491058,2012/2/9 10:08:41,F-2,"126.99419349876,32.3884468225087"
89511,R2019081303584229801872,32.3805547631802,126.98192462052,4538.91646211916,666.698326085088,2012/2/9 10:08:51,F-2,"126.98192462052,32.3805547631802"
89512,R2019081303584229801872,32.3865972852181,126.95649857769399,5387.55697472373,709.741921704142,2012/2/9 10:09:01,F-2,"126.95649857769399,32.3865972852181"
89513,R2019081303584229801872,32.4000009409701,126.937297850421,5035.110771905221,741.063900613721,2012/2/9 10:09:11,F-2,"126.937297850421,32.4000009409701"
89514,R2019081303584229801872,32.3801784235974,126.92426669987499,5388.03532621266,679.240086828005,2012/2/9 10:09:21,F-2,"126.92426669987499,32.3801784235974"
89515,R2019081303584229801872,32.3960909753053,126.917052226653,5115.85062864043,672.157910662777,2012/2/9 10:09:31,F-2,"126.917052226653,32.3960909753053"
89516,R2019081303584229801872,32.3986811346381,126.890556421331,5093.10658210567,710.1948090643599,2012/2/9 10:09:41,F-2,"126.890556421331,32.3986811346381"
89517,R2019081303584229801872,32.4110800320653,126.87186441047501,4851.6660213245395,701.555733453275,2012/2/9 10:09:51,F-2,"126.87186441047501,32.4110800320653"
89518,R2019081303584229801872,32.401635007905995,126.864304383326,5101.869704016421,712.553255428818,2012/2/9 10:10:01,F-2,"126.864304383326,32.401635007905995"
89519,R2019081303584229801872,32.3740099409494,126.84636133352,4954.43572870197,690.468620248357,2012/2/9 10:10:11,F-2,"126.84636133352,32.3740099409494"
89520,R2019081303584229801872,32.3596304463172,126.813508120006,5257.8511399952,707.910345102619,2012/2/9 10:10:21,F-2,"126.813508120006,32.3596304463172"
89521,R2019081303584229801872,32.348448231373894,126.773581234021,5399.545959615871,659.9702982278401,2012/2/9 10:10:31,F-2,"126.773581234021,32.348448231373894"
89522,R2019081303584229801872,32.345755308601696,126.758617280705,5072.03862470204,650.431263493575,2012/2/9 10:10:51,F-2,"126.758617280705,32.345755308601696"
89523,R2019081303584229801872,32.3264043858107,126.74319078021601,4510.37661917991,705.897298481268,2012/2/9 10:11:01,F-2,"126.74319078021601,32.3264043858107"
89524,R2019081303584229801872,32.3338238597893,126.71171613326901,4629.5830459006,719.053116426362,2012/2/9 10:11:11,F-2,"126.71171613326901,32.3338238597893"
89525,R2019081303584229801872,32.3143321388283,126.70356607181101,4595.852891493521,726.71433779258,2012/2/9 10:11:21,F-2,"126.70356607181101,32.3143321388283"
89526,R2019081303584229801872,32.3253601594272,126.666398348827,4914.24006475799,734.4096950648401,2012/2/9 10:11:31,F-2,"126.666398348827,32.3253601594272"
89527,R2019081303584229801872,32.3105232726852,126.638749657381,4827.66822321698,711.601137491689,2012/2/9 10:11:41,F-2,"126.638749657381,32.3105232726852"
89528,R2019081303584229801872,32.3212487680208,126.61402400147199,5319.85471854911,690.273707332217,2012/2/9 10:11:51,F-2,"126.61402400147199,32.3212487680208"
89529,R2019081303584229801872,32.3210123324723,126.585712391904,5278.90933620693,733.2647577781531,2012/2/9 10:12:01,F-2,"126.585712391904,32.3210123324723"
89530,R2019081303584229801872,32.3285307134773,126.54733232684099,4683.95447041092,706.872683184628,2012/2/9 10:12:11,F-2,"126.54733232684099,32.3285307134773"
89531,R2019081303584229801872,32.3212021872684,126.517670175442,5182.22995367005,747.01199363778,2012/2/9 10:12:21,F-2,"126.517670175442,32.3212021872684"
89532,R2019081303584229801872,32.3308498821803,126.503631542176,4918.541813929821,695.5279740716928,2012/2/9 10:12:31,F-2,"126.503631542176,32.3308498821803"
89533,R2019081303584229801872,32.3377683978452,126.497691785996,4980.95176065385,709.007257017776,2012/2/9 10:12:41,F-2,"126.497691785996,32.3377683978452"
89534,R2019081303584229801872,32.3444163736082,126.47264326875099,5184.24713038106,673.13047615957,2012/2/9 10:12:51,F-2,"126.47264326875099,32.3444163736082"
89535,R2019081303584229801872,32.3325278450385,126.45039499304,5242.74370155425,737.067644571451,2012/2/9 10:13:01,F-2,"126.45039499304,32.3325278450385"
89536,R2019081303584229801872,32.335993044973996,126.420552000856,5322.82254370992,748.823404171888,2012/2/9 10:13:11,F-2,"126.420552000856,32.335993044973996"
89537,R2019081303584229801872,32.333377443862,126.39537392933501,4868.69274283233,716.014248023748,2012/2/9 10:13:21,F-2,"126.39537392933501,32.333377443862"
89538,R2019081303584229801872,32.3121760602361,126.39583930511002,4599.6799725572,743.378142124684,2012/2/9 10:13:31,F-2,"126.39583930511002,32.3121760602361"
89539,R2019081303584229801872,32.2839363931076,126.378501954678,4680.006189355629,748.419525939235,2012/2/9 10:13:41,F-2,"126.378501954678,32.2839363931076"
89540,R2019081303584229801872,32.2864637773125,126.357120278055,5488.66102564552,685.169581712768,2012/2/9 10:13:51,F-2,"126.357120278055,32.2864637773125"
89541,R2019081303584229801872,32.287924651459306,126.33056448984699,5375.45142177281,738.447970146522,2012/2/9 10:14:01,F-2,"126.33056448984699,32.287924651459306"
89542,R2019081303584229801872,32.2763924502716,126.33445025609,4854.5159019318,672.7376234823549,2012/2/9 10:14:11,F-2,"126.33445025609,32.2763924502716"
89543,R2019081303584229801872,32.2453039131029,126.336315939627,4750.38162723667,713.2457197007001,2012/2/9 10:14:21,F-2,"126.336315939627,32.2453039131029"
89544,R2019081303584229801872,32.210466428698396,126.309765404501,5366.907627725471,663.16247890385,2012/2/9 10:14:41,F-2,"126.309765404501,32.210466428698396"
89545,R2019081303584229801872,32.2139938566627,126.27901672666401,4809.13389721379,719.0670256358881,2012/2/9 10:14:51,F-2,"126.27901672666401,32.2139938566627"
89546,R2019081303584229801872,32.2215761910092,126.25105716936899,4947.86221461737,749.9573016073358,2012/2/9 10:15:01,F-2,"126.25105716936899,32.2215761910092"
89547,R2019081303584229801872,32.2158882489203,126.22519548604099,4735.44414305847,728.469105846467,2012/2/9 10:15:11,F-2,"126.22519548604099,32.2158882489203"
89548,R2019081303584229801872,32.2038818499285,126.192357668543,4840.92705805829,707.926551931503,2012/2/9 10:15:21,F-2,"126.192357668543,32.2038818499285"
89549,R2019081303584229801872,32.178308358639605,126.16666345452101,4924.74060199444,723.381363215568,2012/2/9 10:15:31,F-2,"126.16666345452101,32.178308358639605"
89550,R2019081303584229801872,32.153391903538,126.16121149909401,5481.07426193593,660.983884153414,2012/2/9 10:15:41,F-2,"126.16121149909401,32.153391903538"
89551,R2019081303584229801872,32.1639923599667,126.162229021644,5401.21896001567,651.757207373975,2012/2/9 10:15:51,F-2,"126.162229021644,32.1639923599667"
89552,R2019081303584229801872,32.1441631617865,126.125284343023,4665.40074123321,741.8242337609752,2012/2/9 10:16:01,F-2,"126.125284343023,32.1441631617865"
89553,R2019081303584229801872,32.123721802417,126.120481953547,5458.552462029529,668.459498238964,2012/2/9 10:16:11,F-2,"126.120481953547,32.123721802417"
89554,R2019081303584229801872,32.1141281911684,126.09973681456499,5385.05193585765,748.593568428696,2012/2/9 10:16:21,F-2,"126.09973681456499,32.1141281911684"
89555,R2019081303584229801872,32.090178195204004,126.081647445518,5201.19101121146,729.069773098021,2012/2/9 10:16:31,F-2,"126.081647445518,32.090178195204004"
89556,R2019081303584229801872,32.0760327814037,126.046095268478,5479.097068765711,676.592965436444,2012/2/9 10:16:41,F-2,"126.046095268478,32.0760327814037"
89557,R2019081303584229801872,32.0927389137816,126.01595062096001,5092.194469921379,651.849875413743,2012/2/9 10:16:51,F-2,"126.01595062096001,32.0927389137816"
89558,R2019081303584229801872,32.0695551202695,125.995621749666,4748.75353288313,738.3472098449,2012/2/9 10:17:01,F-2,"125.995621749666,32.0695551202695"
89559,R2019081303584229801872,32.0656823022381,125.954767758171,4814.70783861108,691.3864778081821,2012/2/9 10:17:11,F-2,"125.954767758171,32.0656823022381"
89560,R2019081303584229801872,32.0737333831117,125.922165495163,5027.77920361971,727.526117012615,2012/2/9 10:17:21,F-2,"125.922165495163,32.0737333831117"
89561,R2019081303584229801872,32.0821228111031,125.90071810604799,5024.20895571085,672.478690567649,2012/2/9 10:17:31,F-2,"125.90071810604799,32.0821228111031"
89562,R2019081303584229801872,32.0819563889339,125.90114834496401,4818.36809279321,681.63810625283,2012/2/9 10:17:41,F-2,"125.90114834496401,32.0819563889339"
89563,R2019081303584229801872,32.08598429523111,125.89472407437,4524.02388864384,743.914526884404,2012/2/9 10:17:51,F-2,"125.89472407437,32.08598429523111"
89564,R2019081303584229801872,32.065762734769805,125.89220745723699,5217.07328069819,709.240051246826,2012/2/9 10:18:01,F-2,"125.89220745723699,32.065762734769805"
89565,R2019081303584229801872,32.0481607498729,125.86952185663799,4925.02956717509,723.718215140383,2012/2/9 10:18:11,F-2,"125.86952185663799,32.0481607498729"
89566,R2019081303584229801872,32.0332545938368,125.83381330382099,5181.62599796505,697.598989236913,2012/2/9 10:18:21,F-2,"125.83381330382099,32.0332545938368"
89567,R2019081303584229801872,32.0548192247168,125.817684217744,5287.4563535617,723.815045074474,2012/2/9 10:18:31,F-2,"125.817684217744,32.0548192247168"
89568,R2019081303584229801872,32.058064162308995,125.808613225877,4775.337376760011,706.5104005655791,2012/2/9 10:18:51,F-2,"125.808613225877,32.058064162308995"
89569,R2019081303584229801872,32.0528131799133,125.77990788639,5005.700500451821,688.984088943798,2012/2/9 10:19:01,F-2,"125.77990788639,32.0528131799133"
89570,R2019081303584229801872,32.0393778272002,125.74103103844101,5094.468030424079,655.818788942797,2012/2/9 10:19:11,F-2,"125.74103103844101,32.0393778272002"
89571,R2019081303584229801872,32.052348755629396,125.717139161717,4576.79527396187,729.97573385014,2012/2/9 10:19:21,F-2,"125.717139161717,32.052348755629396"
89572,R2019081303584229801872,32.0315148072088,125.71396405363998,4683.58284383248,713.4755064563251,2012/2/9 10:19:31,F-2,"125.71396405363998,32.0315148072088"
89573,R2019081303584229801872,32.0282771739138,125.67923707348801,5124.21581969793,665.168891528234,2012/2/9 10:19:41,F-2,"125.67923707348801,32.0282771739138"
89574,R2019081303584229801872,32.024234592262395,125.644140276883,4779.22856494748,698.7982402317218,2012/2/9 10:19:51,F-2,"125.644140276883,32.024234592262395"
89575,R2019081303584229801872,32.0305944911775,125.633987667455,5110.09642743044,696.184477464382,2012/2/9 10:20:01,F-2,"125.633987667455,32.0305944911775"
89576,R2019081303584229801872,32.0310605488323,125.620189083265,4912.5801466464,747.028939191731,2012/2/9 10:20:11,F-2,"125.620189083265,32.0310605488323"
89577,R2019081303584229801872,32.0380252923133,125.584092147912,5286.60696269321,664.368242032066,2012/2/9 10:20:21,F-2,"125.584092147912,32.0380252923133"
89578,R2019081303584229801872,32.0179642726509,125.56661917527501,5251.374273445171,691.749452446471,2012/2/9 10:20:31,F-2,"125.56661917527501,32.0179642726509"
89579,R2019081303584229801872,31.996794794430198,125.555140622193,4866.507121532461,688.1521161823309,2012/2/9 10:20:41,F-2,"125.555140622193,31.996794794430198"
89580,R2019081303584229801872,31.9727155895419,125.54467721329901,4884.51891410375,726.5625069740048,2012/2/9 10:20:51,F-2,"125.54467721329901,31.9727155895419"
89581,R2019081303584229801872,31.9649862329388,125.5222417471,5020.850849580421,727.8959324480479,2012/2/9 10:21:01,F-2,"125.5222417471,31.9649862329388"
89582,R2019081303584229801872,31.9600146238032,125.502565766261,4863.49303804501,668.9660911070961,2012/2/9 10:21:11,F-2,"125.502565766261,31.9600146238032"
89583,R2019081303584229801872,31.964304742768693,125.47210930393601,5072.04599099795,672.217491791685,2012/2/9 10:21:21,F-2,"125.47210930393601,31.964304742768693"
